89	341	5.56
242	327	5.64
102	340	6.09
4	349	5.24
9	348	5.48
58	342	4.7
23	344	5.26
56	341	5.31
48	341	5.73
194	329	5.32
16	340	4.71
3	340	4.84
2	339	4.04
105	333	3.69
193	327	3.63
20	335	4.5
3	336	5.31
194	326	4.75
10	334	2.14
178	326	4.3
0	332	3.59
94	328	4.47
54	328	4.29
130	325	2.41
99	324	6.54
3	326	5.58
99	324	7.16
11	325	5.53
143	323	5.83
14	325	5.17
254	320	4.88
0	320	5.36
2	318	4.65
18	318	5.28
86	317	5.22
176	318	4.32
22	314	5.89
175	317	4.72
245	318	5.04
3	312	4.12
182	315	4.14
108	312	5.34
117	312	2.58
29	309	4.02
0	306	5.95
1	306	5.72
24	306	3.02
13	305	6.4
27	305	5.45
124	310	3.97
32	305	5.66
146	311	6.34
20	304	5.6
211	313	6.05
5	301	5.85
97	306	5.31
129	307	6.18
154	309	2.79
146	308	3.32
15	298	2.58
11	298	5.09
77	302	5.69
28	299	4.93
200	310	4.06
260	315	4.24
180	308	4.06
1	293	5.9
137	304	5.01
26	295	6.26
38	296	6.38
1	292	3.89
110	301	5.28
1	291	4.97
24	293	5.2
16	292	4.72
162	305	3.59
150	304	5.54
198	308	5.15
202	308	5.73
33	291	4.78
2	288	6.46
31	290	5.66
60	293	5.32
85	295	6.03
122	299	4.76
34	289	5.17
60	291	5.71
145	300	5.82
72	292	5.01
176	303	0.77
176	303	1.73
176	303	4.86
121	296	4.82
37	287	4.92
40	286	4.35
36	286	4.98
116	295	3.91
141	298	5.68
73	289	5.45
34	283	6.63
34	283	5.29
30	282	5.47
23	281	5.68
15	280	2.94
153	298	5.37
122	293	6.21
155	298	6.07
147	296	1.59
207	305	5.01
147	296	6.42
31	280	5.47
158	297	5.49
222	306	3.84
15	277	4.3
8	274	6.29
31	277	6.28
7	273	5.48
82	284	4.24
29	276	2.65
210	303	3.85
28	275	4.8
19	273	6.57
19	273	5.03
211	303	4.95
207	301	2.69
5	269	5.88
159	294	5.5
18	270	5.7
110	285	3.85
6	266	7.08
81	279	6.35
7	265	4.66
25	269	5.49
78	277	4.63
113	282	2.2
209	299	6.31
161	290	4.91
10	263	6.22
5	262	2.74
5	262	3.68
10	262	4.88
7	262	5.57
112	281	4.66
175	293	6.02
167	289	4.69
203	296	3.04
77	271	5.95
99	276	5.42
9	257	5.22
10	256	5.65
19	258	5.12
161	286	1.25
13	255	6.11
7	253	6.42
15	255	6.47
196	294	5.43
16	254	5.71
112	275	6.25
42	259	5.76
293	313	5.45
61	261	4.9
8	248	6.02
43	256	4.93
22	250	6.32
115	271	4.33
82	263	4.25
166	283	5.89
9	246	6.11
29	251	4.89
160	281	4.62
151	279	5.08
151	279	4.03
16	247	6.25
13	245	4.77
145	278	1.76
108	268	5.75
9	243	3.39
125	270	5.17
76	259	5.61
76	259	2.89
190	288	5.23
24	242	4.76
11	237	5.79
222	292	3.61
54	248	4.88
11	236	5.99
197	287	5.37
25	239	5.97
148	273	4.93
17	235	2.85
120	263	4.83
12	232	6.62
116	259	4.71
122	260	4.27
71	246	5.2
33	234	6
36	235	5.53
192	280	5.44
48	238	4.8
19	228	5.15
17	226	5.57
38	232	4.94
19	225	5.95
16	224	4.38
81	245	6.25
28	228	4.32
28	228	5.22
81	244	5.91
27	224	5.04
50	232	4.23
32	224	6.26
206	281	4.79
34	224	5.31
35	222	5.21
90	241	5.77
62	230	5.1
21	216	5.19
19	214	4.78
90	239	4.72
33	218	4.74
43	220	2.99
124	250	5.14
79	231	2.75
90	236	5.6
174	265	4.52
21	208	5.89
191	270	4.52
242	289	5.04
34	211	5.36
22	206	5.88
22	205	5.76
241	288	6.62
148	254	2.23
148	254	3.95
27	205	0.98
148	253	3.99
29	204	5.27
34	205	4.76
134	243	5.04
32	203	4.97
48	207	6.4
29	200	5.65
298	309	5.56
26	197	6.1
92	224	3.9
41	201	6.01
27	195	4.68
36	198	5.52
30	195	5.21
28	194	6.68
27	192	4.92
34	194	5.92
26	191	3.38
153	247	5.6
28	191	5.7
127	235	4.68
85	213	4.82
147	239	2.29
152	240	4.99
144	238	5.46
47	192	5.73
79	205	6.58
52	193	5.63
34	184	5.03
152	241	4.63
32	181	5.35
44	184	5.55
79	200	4.23
44	183	6.18
141	230	4.64
40	180	5.5
89	203	5.15
48	182	5.41
62	190	5.97
47	182	4.5
153	236	5.68
107	210	3.41
133	225	1.85
85	198	4.19
110	211	3.47
50	179	4.96
46	178	4.05
100	207	7.4
55	182	4.92
149	229	5.26
82	194	4.32
82	194	6.06
80	191	4.75
91	196	5.53
51	175	5.71
199	256	4.58
129	215	2.55
39	166	5.16
53	174	2.68
153	229	5.7
40	164	5.9
72	181	5.02
113	202	3.83
122	207	3.87
67	176	5.2
61	172	5.76
68	174	5.77
126	206	4.34
257	281	5.69
74	176	6.23
44	158	4.23
184	238	0.61
114	194	4.36
76	170	3.25
100	184	2.06
51	154	5.46
201	248	3.67
53	152	6.45
143	209	5.26
278	291	4.89
75	163	4.82
247	275	6.43
81	164	5.07
56	147	4.18
261	283	4.8
60	147	5.53
187	229	6.39
154	211	6.62
154	211	4.53
57	145	5.29
275	288	5.06
56	142	4.07
291	298	4.31
154	208	4.75
136	195	4.18
65	145	5.84
137	193	3.55
70	147	5.86
175	218	4.3
64	142	4.52
105	172	4.8
64	141	5.41
57	137	5.14
113	174	4.05
68	144	4.84
119	175	4.41
90	154	4.78
66	136	6.22
138	185	4.56
139	186	4.33
160	202	4.04
77	139	5.4
65	129	6.18
97	152	4.97
64	127	4.81
66	128	5.42
155	195	5.58
159	194	4.44
102	150	3.57
256	272	4.25
87	137	5.91
122	165	3.04
135	171	2.33
103	146	4.47
148	179	5.39
159	187	4.05
200	219	1.35
217	231	3.18
144	173	5.39
155	179	2.3
274	279	3.83
127	155	4.01
85	121	4.49
85	121	5.88
82	118	3.78
82	118	4.43
78	114	4.86
81	116	5.55
100	130	5.7
122	148	4.06
78	112	3.87
123	147	4.92
103	132	4.8
174	189	5.22
103	128	5.15
79	108	5.68
90	117	4.6
88	115	6.33
105	132	2.35
105	132	2.7
80	107	3.73
105	127	5.61
106	127	5.23
107	128	5.76
90	111	5.32
293	293	5.65
111	128	4.42
150	162	4.32
93	111	5.15
94	111	2.75
156	170	5.76
85	102	4.93
164	177	5.68
225	230	6.09
267	268	5.37
98	114	4.54
293	292	5.65
109	119	5.27
215	217	5.08
93	104	5.78
181	185	5.38
300	298	5.88
255	260	2.07
95	101	5.48
91	97	4.47
153	155	2.68
91	96	5.51
151	152	3.13
118	120	5.65
96	99	6.61
96	99	5.88
97	95	4.91
144	145	5.64
226	228	4.63
122	118	5.83
223	218	5.16
95	91	5.71
116	113	4.8
96	91	4.39
149	146	3.49
119	111	3.25
169	162	3.91
169	162	4.82
122	114	4.52
170	165	4.83
109	96	5.19
167	154	4.07
172	165	5.59
121	108	4.93
124	109	5.67
178	163	3.88
178	163	5.7
188	173	3.41
167	149	4.83
118	96	4.54
119	94	6.07
127	103	6.47
139	115	4.91
118	91	6.18
218	202	5.04
227	211	4.85
212	194	4.07
244	231	2.87
109	80	5.32
135	110	5.28
109	78	5.62
144	118	3.46
180	156	4.27
113	80	2.61
140	109	4.35
113	75	5.04
165	133	3.22
183	154	4.99
184	155	5.65
125	86	6.16
122	82	6.14
216	193	4.48
155	121	3.57
175	144	3.37
141	106	5.51
115	73	5.35
158	121	4.54
254	244	5.02
121	78	6.29
148	112	5.38
165	128	5.36
118	71	6.11
122	75	4.92
164	125	4.6
145	105	4.99
145	105	6.08
302	294	5.57
264	247	5.4
160	122	4.31
160	121	6.51
256	243	3
127	78	5.16
131	78	5.64
216	191	3.29
123	67	5.15
147	99	3.66
134	76	5.82
173	127	5.04
136	74	5.53
135	74	6.22
244	215	4.11
128	63	5.5
174	126	4.98
152	92	5.13
177	125	2.8
132	66	4.61
156	101	4.14
186	136	4.55
267	245	5.64
137	70	3.91
133	66	3.8
133	66	3.8
150	89	2.22
155	90	3.6
140	73	6.1
183	128	4.34
132	60	6.51
173	119	5.14
135	64	5.26
139	70	5.93
159	93	3.66
145	73	5.36
168	103	4.66
178	121	5.25
152	79	4.97
190	132	4.64
277	264	5
287	277	6.57
172	110	6
172	110	5.07
176	110	5.23
149	71	4.75
171	102	4.75
144	67	6
148	72	4.51
143	63	5.34
147	69	5.8
147	64	5.41
158	83	3.81
141	54	5.86
142	56	2.63
169	96	5.57
149	66	6.15
143	53	5.39
149	62	3.65
145	55	4.42
150	60	5.71
147	51	5.53
155	64	4.09
147	50	3.54
166	83	5.89
177	94	3.97
166	76	4.63
148	50	5.21
165	77	4.59
259	220	5.11
149	50	3.71
154	58	5.2
149	49	5.09
245	197	2.83
160	67	4.74
181	99	4.79
162	64	5.04
282	263	4.29
168	73	4.59
159	58	4.13
156	54	6.07
169	72	5.87
195	119	4.6
163	61	5.95
171	74	5.63
155	49	6.28
184	91	5.14
184	91	5.59
177	80	3.87
198	120	5.35
161	55	3.85
189	103	5.43
198	118	5.73
161	53	5.54
162	52	4.95
175	71	2.89
174	74	4.14
194	102	3.42
172	63	2.29
167	54	5.47
175	71	2
162	45	5.53
236	170	4.63
218	137	4.65
169	55	5.1
187	87	5.39
182	78	4.98
175	63	4.82
165	41	6.07
168	45	4.16
168	45	4.77
212	121	4.73
211	126	4.72
175	55	2.56
175	55	4.9
237	174	4.01
198	94	4.22
178	56	3.93
241	169	5.57
178	56	4.31
172	44	5.75
171	41	5.63
176	49	6.25
176	49	5
172	40	5.69
177	49	6.13
200	92	4.73
238	158	5.78
293	263	4.68
234	150	6.03
293	262	5.27
214	119	4.23
236	154	4.95
191	67	4.58
192	69	5.67
182	51	6.3
183	51	4
257	192	3.86
176	39	4.93
176	37	5.43
284	256	5.73
180	47	6.09
186	58	5.74
224	125	5.13
176	35	5.46
180	39	5.24
177	34	2.73
230	134	4.97
180	35	5.49
202	81	5.23
202	81	6.66
186	48	5.72
199	66	4.8
219	107	5.44
233	134	4.01
198	68	5.8
183	31	3.23
284	250	5.48
197	55	4.55
283	247	6.36
199	57	2.9
226	119	3.91
187	28	4.82
194	44	3.74
277	219	4.9
297	262	3.86
206	70	4.86
197	45	4.48
210	77	5.2
210	77	5.4
265	191	5.28
208	73	6.41
191	29	5.83
202	50	4.57
202	50	5.92
234	121	4.46
285	249	4.95
195	35	4.57
200	41	4.22
199	42	6.7
218	87	5.53
196	28	4.62
257	180	2.73
209	55	1.06
209	52	4.79
220	76	4.24
227	100	4.83
204	36	4.29
206	44	2.78
198	24	3.82
272	196	5.5
205	42	5.24
208	43	4.45
235	105	4.86
239	125	6.44
201	24	5.63
203	28	4.84
274	213	4.94
297	254	4.23
218	56	2.82
226	75	4.18
233	100	4.2
205	21	5.77
280	208	5.89
208	25	2.54
250	139	5.53
251	139	5.07
251	139	6.53
211	19	5.77
211	19	6.92
217	32	4.91
247	122	4.86
212	18	5.74
228	63	2.81
224	51	5.92
284	210	1.91
237	84	3.48
273	190	4.84
217	16	6.02
229	45	6.72
219	20	5.15
270	163	3.77
220	16	6.07
221	17	5.22
240	67	2.29
225	20	4.64
246	79	3
224	17	5.48
246	78	3.56
252	108	4.82
225	14	5.51
237	54	5.73
252	93	4.7
229	24	6.51
234	41	5.03
253	93	3.62
241	59	5.34
230	14	5.23
230	17	4.39
272	147	3.12
247	62	5.48
239	36	5.57
239	43	6.06
235	28	5.35
270	134	4.06
235	15	3.19
242	41	6.27
245	39	5.74
272	134	5.27
282	190	4.88
238	11	4.82
283	190	6.4
244	26	6.28
305	277	4.21
249	54	3.92
252	61	5.27
256	62	4.83
243	19	4.97
256	67	6.19
246	16	4.89
276	139	4.91
276	139	5.8
261	67	5.41
253	19	2.43
271	91	3.32
258	34	6.2
255	12	5.32
290	191	3.17
264	39	4.33
264	39	5.07
259	16	2.78
259	16	5.39
263	35	3.12
302	212	5.39
259	5	5.89
259	5	4.72
300	200	4.76
270	68	3.16
266	33	5.14
266	33	6.59
270	56	4.8
263	10	5.03
273	69	4.64
269	25	4.39
266	12	4.32
290	166	6.32
285	106	5.21
272	33	3.27
270	33	5.13
273	53	5.38
275	41	5.3
292	140	2.84
293	144	3.31
281	101	5.51
289	119	5.19
274	28	5.7
279	68	5.47
279	68	4.52
277	31	4.16
280	45	4.28
273	4	4.53
273	4	4.34
300	164	3.6
287	67	2.7
289	109	5.83
294	115	2.84
283	29	4.78
283	34	4.41
290	66	1.62
285	40	5.66
294	125	2.79
296	100	4.56
288	25	6.47
294	71	4.26
285	6	5.8
302	135	5.25
296	87	1.86
297	138	4.89
297	138	4.86
285	9	2.08
289	12	3.54
305	201	5.07
289	4	4.58
302	112	4.76
291	29	5.76
303	170	5.23
298	109	5.35
301	72	2.39
294	9	4.24
311	183	3.61
306	122	5.12
300	98	3.82
298	23	4.86
308	204	4.77
297	29	5.56
297	1	2.76
298	29	5.73
298	1	6.16
306	75	2.99
304	37	4.53
312	130	5.68
303	37	3.42
303	0	3.75
308	64	3.19
309	75	4.78
312	128	6.09
312	222	4.57
312	222	5.81
305	31	5.09
310	117	5.02
309	2	6.18
310	107	6.78
313	29	6.18
312	74	5.17
314	32	5.47
315	145	3.73
315	65	3.86
318	4	3.32
319	27	4.74
316	247	5.02
316	95	6.22
317	40	3.7
317	120	2.24
318	43	4.41
320	0	4.62
320	0	4.79
320	13	4.67
320	0	3.93
321	14	6.27
323	307	5.29
322	0	4.42
323	28	5.37
317	221	5.43
321	22	5.18
321	22	4.96
324	3	5.94
324	3	5.24
324	28	5.89
323	20	5.25
323	25	6.22
326	41	4.66
325	114	3.65
325	178	4.33
326	44	2.98
326	0	6.14
327	0	4.03
326	169	5.47
327	23	4.96
330	3	4.64
330	4	3.71
328	44	5.05
329	39	3.84
329	32	5.83
329	32	5.79
330	97	4.52
331	21	4.37
317	301	4.35
331	19	5.1
333	1	5.71
334	27	4.96
320	264	6.11
320	264	5.74
317	303	5.78
337	21	3.84
334	47	4.96
338	23	5.49
339	20	5.96
339	21	5.29
328	237	5.47
339	64	3.1
340	55	6.03
328	181	4.99
335	168	4.35
345	43	2.72
344	29	5.3
348	18	5.76
327	204	5.96
349	1	4.85
346	24	4.92
349	1	3.23
342	62	4.33
345	43	5.61
345	40	5.12
347	57	1.79
352	5	4.66
349	46	5.58
350	24	3.85
353	22	4.81
346	99	3.49
346	74	5.11
346	112	4.1
355	33	2.82
340	172	4.63
357	2	5.2
329	218	4.22
337	155	4.98
328	225	3.55
359	12	4.67
350	99	4.92
361	2	5.38
351	98	5.07
334	188	4.82
354	85	4.62
356	72	6.31
356	72	5.67
364	3	5.93
363	30	5.49
363	31	6.53
368	7	3.85
344	147	4.77
339	219	4.01
372	4	5.76
360	73	0.03
360	77	6.02
373	32	6.22
377	9	4.7
367	73	5.11
379	9	4.88
348	188	5.71
376	40	3.17
382	6	5.02
379	30	5.37
353	142	5.03
370	81	5.2
367	78	4.67
367	78	6.02
367	78	4.59
367	78	5.37
369	71	4.34
369	71	5.73
384	6	5.89
379	26	4.19
368	93	5.46
385	7	4.22
385	8	5.38
369	93	5.6
381	22	4.34
353	174	4.22
384	26	5.22
364	128	5.18
385	30	6.29
377	57	5.93
391	8	6.08
378	56	5.22
377	59	3.52
350	199	4.4
387	29	5.43
389	30	5.68
389	33	4.86
390	33	5
388	41	2.05
336	241	5.37
356	161	4.63
360	166	5.14
379	71	5.58
389	33	4.57
368	133	4.85
396	11	5.58
380	71	4.22
397	10	4.62
397	10	4.98
394	29	5.02
398	11	4.83
394	30	3.52
384	73	4.83
375	96	4.08
399	10	5.56
396	24	5.33
398	19	5.91
399	19	5.27
361	154	5.67
399	21	4.02
388	59	3.25
344	220	4.82
384	91	4.74
390	58	4.94
404	13	4.02
394	52	2.6
406	12	5.4
375	132	5.17
377	109	5
402	34	3.76
367	145	5.51
409	13	5.4
392	75	4.23
392	75	4.99
324	316	5.45
401	48	3.32
407	21	2.99
410	14	3.43
391	87	4.57
410	16	6.09
410	19	5.07
373	136	5.4
395	79	4.11
394	83	4.1
398	61	5.2
394	72	5.25
409	35	2.88
414	16	5.23
357	212	6.25
418	18	5.35
404	59	5.93
421	16	5.14
359	195	6.26
413	46	4.86
373	153	5.13
407	67	6.58
398	84	4.43
416	37	5.65
424	18	5.59
420	34	4.88
417	38	4.76
374	157	5
357	204	3.07
342	248	5.11
402	82	4.35
424	24	5.28
417	42	5.46
427	18	5.1
427	18	6.4
421	36	6.5
383	139	3.8
385	145	5.03
426	26	5.53
427	25	6.03
429	20	4.98
430	19	5.46
400	106	3.96
426	34	3.92
427	31	4.52
400	107	4.27
426	35	5.84
406	93	3.96
349	233	4.45
421	51	5.22
425	48	5.02
426	47	5.45
430	34	6.27
365	196	4.6
419	60	4.99
433	28	5.17
429	43	5.57
436	22	3.36
429	39	5.14
437	22	4.64
430	40	5.6
390	151	6.29
318	314	6.31
414	80	5.17
441	24	5.79
440	26	6.37
429	50	4.44
429	51	5.82
392	138	5.73
434	42	6.34
443	25	5.03
428	59	3.05
429	59	5.12
395	136	3.76
406	124	4.88
422	77	4.74
446	29	4.45
446	32	5.12
438	54	5.64
440	44	5
438	55	4.59
432	64	5.39
450	30	4.93
451	28	4.36
423	86	6.03
451	29	5.45
363	217	4.67
446	40	5.67
403	133	4.49
443	53	6.33
453	30	5.18
450	42	5.3
436	68	4.68
448	44	4.39
456	30	5.64
418	107	5.41
452	39	5.98
450	43	4.39
452	42	5.06
454	37	6.33
455	37	5.28
407	136	5.99
407	136	6.25
446	60	5.5
400	162	5.33
457	40	6.25
454	50	4.87
431	91	4.89
461	35	5.89
460	38	2.72
419	117	2.86
439	82	5
457	49	3.68
463	41	5.75
458	51	5.01
466	41	5.38
466	40	0.76
466	41	5.12
462	53	5.88
457	58	4.9
435	98	5.18
432	104	5.68
470	37	3.87
462	52	6.24
409	149	5.03
434	111	4.12
369	223	3.84
471	42	5.76
367	238	3.97
458	62	4.57
471	42	5.7
471	42	6.49
471	42	4.71
473	39	5.6
458	68	4.7
473	41	3.71
382	211	5.75
459	71	4.54
401	168	5.14
468	51	5.71
472	45	5.28
383	211	5.32
441	100	4.95
471	51	5.01
447	91	3.89
462	70	4.84
414	149	4.91
470	53	5.54
450	93	4.37
451	92	5.3
469	57	3.51
466	64	5.68
472	55	5.33
447	98	5.15
477	52	5.69
464	76	4.43
462	75	4.66
467	70	5.23
423	142	5.06
477	56	5.73
388	210	3.55
485	46	5.67
483	48	5.51
477	57	5.8
421	155	4.93
482	53	6.53
388	202	5.22
476	63	5.09
389	201	6.27
381	216	4.51
357	255	6.2
474	70	5.08
455	99	5.38
489	48	5.97
398	191	5.4
480	67	6.51
457	103	4.93
493	51	3.24
473	79	5.51
490	57	6.34
490	58	5.84
475	80	5.51
476	79	5.91
495	52	5.44
490	62	4.94
401	194	5.7
440	137	4.8
475	86	5.19
440	136	3.8
461	106	4.93
495	61	6.3
416	172	4.28
483	76	5.18
478	85	4.5
486	73	6.11
496	62	4.3
488	75	5.86
356	262	4.38
439	141	3.96
483	79	5.3
496	62	3.58
492	71	5.28
462	112	4.77
465	109	5.58
469	104	5.14
499	64	4.77
498	67	6.09
498	67	3.05
458	126	5.6
458	128	5.64
489	82	5.5
424	178	1.94
405	197	5.71
462	121	2.23
386	225	5.59
479	100	4.43
502	76	5.08
512	65	6.12
504	77	4.77
470	119	5.63
444	153	5.73
504	79	6.74
504	79	5.94
514	66	4.91
487	100	4.01
476	115	5.9
511	70	6.03
447	153	4.94
461	141	5.12
476	117	6.21
418	197	4.75
408	204	4.21
448	154	5.44
514	73	4.03
514	75	5.39
416	202	4.86
369	261	5.99
372	258	6.51
482	115	4.61
457	152	3.11
514	78	4.64
521	72	4.91
501	96	6.4
421	199	5.11
371	254	5.18
501	98	5.59
401	223	5.14
516	80	3.64
519	77	5.42
523	73	4.31
492	109	6.32
517	82	5.24
510	90	4.81
518	80	5.69
506	95	5.06
521	77	5.07
525	74	5.15
515	87	5.15
348	281	5.38
517	83	3.77
350	280	5.96
405	222	3.42
520	83	6.01
449	171	4.51
494	113	5.53
465	148	1.25
522	86	4.43
452	164	5.41
490	123	6.48
398	234	5.41
511	103	4.13
517	97	5.91
510	102	4.92
521	91	6.74
501	113	4.22
474	149	5.11
402	224	5.59
524	90	5.15
524	90	4.27
496	121	2.48
530	85	3.78
533	82	4.43
469	156	4.9
532	83	5.57
433	191	4.52
496	123	4.93
419	206	3.41
491	128	4.53
499	123	4.89
455	174	5.06
530	89	6.01
533	86	6.32
469	155	4.81
502	124	6.06
514	111	4.12
536	86	5.99
475	150	5.06
537	87	5.55
435	198	3.67
511	113	5.66
536	89	4.73
514	111	4.56
530	99	5.78
476	153	4.8
347	288	5.75
513	116	6.55
514	115	5.03
535	96	5.19
536	94	5.54
540	93	5.49
371	270	5.13
488	147	3.94
540	96	5.51
527	109	5.3
533	105	6.26
544	93	5.3
512	129	4.67
546	95	6.21
472	167	4.74
499	145	5.32
477	164	5.38
453	192	5.17
549	98	7.31
549	98	5.89
536	111	4.82
549	99	5.63
494	155	5.55
520	129	5.69
541	109	4.08
516	134	5.2
550	100	5.94
486	160	3.72
531	121	4.49
518	131	5.77
501	148	5.2
501	148	6.05
538	117	5.3
476	172	4.56
540	117	6.25
401	247	5.06
550	107	4.5
522	131	5.6
552	107	4.7
552	107	6.07
531	131	5.41
367	274	5.91
406	240	7.33
526	135	3.21
556	111	4.47
545	123	5.17
552	117	5.31
509	153	3.74
560	110	3.92
525	144	4.71
551	122	5.4
552	122	7.18
465	197	4.39
562	113	5.83
507	158	4.22
519	149	4.41
506	164	4.8
495	170	5.04
406	250	6.28
565	116	5.87
432	224	2.45
564	117	5.81
545	132	5.58
556	125	4.28
423	232	5.19
552	128	4.08
564	120	5.99
565	118	5.16
507	168	5.76
424	237	4.21
552	131	5.38
562	123	5.48
464	204	6.1
569	119	6.38
566	122	5.71
408	251	5.47
569	120	5.48
552	136	3.77
554	135	5.78
520	160	5.93
554	137	4.5
536	152	6.52
520	162	5.3
543	145	5.39
552	141	4.52
419	242	5.42
494	185	5.22
512	175	5.29
532	160	5.97
573	127	2.9
404	254	3.23
562	142	5.7
499	186	3.98
552	151	5.73
377	280	3.73
521	171	4.87
537	163	6.1
564	143	4.51
501	187	5.96
577	135	4.68
578	135	6.19
517	177	5.04
565	144	5.46
579	135	5.66
504	187	6.19
581	136	5.1
571	144	3.69
441	232	4.76
354	298	5.27
575	143	5.16
510	186	5.09
562	153	5.24
583	138	5.66
570	149	4.72
582	139	5.3
519	182	6.07
576	145	5.88
534	172	5.98
519	183	5.73
485	206	4.69
576	146	5.96
543	170	4.35
527	179	5.69
581	143	2.38
552	163	4.49
552	163	6.08
582	144	5.1
573	149	4.34
559	159	4.14
457	226	4.23
404	261	4.55
583	146	6
582	147	5.57
565	157	5.29
577	151	2.85
400	265	5.18
550	170	5.02
587	145	5.63
414	260	5.52
448	234	4.25
494	205	4.23
451	234	5.53
553	171	5.07
577	155	5.34
584	156	5.08
536	187	3
558	171	5.52
564	168	5.09
465	232	6.17
478	226	4.4
462	236	6.13
470	228	5.74
588	159	5.54
442	247	5.11
595	161	6
564	180	5.43
473	234	4.69
597	161	5.6
590	165	5.61
595	163	5.65
586	169	6.39
400	273	5.04
597	164	5.55
599	164	4.74
593	167	5.83
562	185	6.45
467	236	5.55
462	242	5.62
600	165	5.29
536	202	4.47
599	167	4.86
601	167	2.95
446	249	5.26
439	253	4.26
593	172	4.29
565	185	5.69
512	217	1.73
448	249	5.27
450	248	5.07
574	183	3.77
557	194	4.5
554	195	4.99
582	180	5.79
588	178	5.8
559	195	4.94
517	215	6.11
557	195	5.58
602	173	3.52
598	175	5.43
557	196	4.28
585	182	6.45
596	179	6.04
469	242	3.39
406	275	4.79
464	245	5.05
382	290	5.49
573	194	5.45
587	187	5.33
368	297	5.09
535	214	4.79
535	215	5.11
476	243	4.18
600	184	5.34
547	209	4.14
605	182	4.17
463	251	2.87
607	181	5.75
340	311	5.76
601	187	5.96
452	257	5.75
607	186	5.35
608	186	5.37
409	280	5.28
590	196	5.12
610	186	3.86
604	189	4.82
522	228	6.42
575	202	4.78
519	227	4.55
522	228	5.62
585	201	5.53
593	197	6.2
611	190	5.79
604	194	5.76
498	239	4.42
612	191	4.8
444	266	4.51
510	235	4.55
601	198	6.57
601	198	6.35
612	193	5.76
613	195	4.78
548	223	5.47
534	230	3.97
615	196	3.65
615	196	4.42
533	231	4.12
443	266	5.52
611	197	5.6
614	197	5.51
606	201	6.36
585	211	6.43
474	255	4.07
518	237	4.34
610	200	4.82
569	216	5.64
570	218	4.29
377	295	5.83
535	231	4.52
459	264	4.91
611	201	6.39
509	242	3.76
598	208	6.43
617	202	5.88
377	296	5.45
598	211	5.21
618	204	4.04
547	233	6.28
547	233	5.85
550	231	6.6
618	207	5.04
506	249	4.64
404	287	5.08
602	215	5.84
553	234	4.89
603	216	6.33
453	270	5.19
588	223	4.18
365	304	4.13
535	242	4.5
616	214	3.41
526	247	2.07
583	227	6.12
550	237	5.25
582	226	4.8
546	241	4.84
619	215	6.4
606	220	4.68
581	228	2.93
500	259	4.84
545	242	5.11
606	223	6.27
372	303	5.32
616	221	4.2
598	227	3.97
606	226	5.24
615	223	5.68
510	258	3.49
619	223	6.19
616	225	4.05
597	232	3.51
547	248	5.91
586	237	5.99
443	280	3.5
577	242	4.46
621	228	5.16
623	228	3.73
542	251	4.95
522	259	6.03
424	289	6.04
620	230	5.8
615	233	3.27
624	230	6.2
614	233	5.53
627	230	6.11
623	231	4.91
579	245	4.2
526	261	5.72
550	254	5.6
587	245	1.17
608	239	5.45
523	262	5.34
622	237	5.76
628	236	5.43
507	270	4.11
629	238	6.22
627	239	6.23
549	260	3.62
627	241	6.18
547	261	5.09
574	255	5.12
629	242	4.48
502	274	5.37
593	251	2.44
519	270	4.64
619	246	2.49
628	244	5.44
545	266	4.28
605	252	4.48
562	262	5.62
627	247	4.54
601	253	4.76
478	282	4.84
534	270	5.3
523	272	5.68
631	248	5.42
611	254	3.68
628	250	5.05
608	255	4.71
398	301	4.41
540	271	3.88
627	251	5.39
479	284	5.68
546	270	5.91
629	253	5.15
599	260	6.19
523	277	4.53
631	256	4.22
630	259	4.24
596	265	6.51
485	288	3.99
631	260	4.93
633	260	3.7
630	262	4.41
558	276	5.54
526	281	4.82
333	318	5.5
585	271	4.41
554	276	5.98
630	263	4.99
626	264	5.2
633	263	5.56
437	298	4.75
528	282	5.44
553	278	5.81
633	265	5.05
608	269	4.58
591	273	5.58
567	277	5.77
588	275	5.35
624	269	5.19
615	271	6.28
616	271	3.96
628	269	5.09
587	278	5.56
467	297	4.96
610	275	4.42
616	275	4.38
511	291	5.53
636	273	4.95
636	274	6.26
551	286	5.75
606	279	5.99
634	275	4.27
629	278	4.54
485	298	4.89
565	289	5.22
615	283	6.24
637	280	6.39
571	290	4.38
616	285	4.7
613	285	5.33
591	288	4.97
637	283	5.91
562	293	5.55
585	290	5.63
554	294	4.69
638	287	5.68
624	290	6.26
539	298	3.81
622	290	5.49
551	297	4.29
538	300	6.07
522	301	5.35
628	292	4.97
637	292	4.13
388	313	3.21
590	297	5.3
548	300	4.15
623	295	5.36
623	295	4.82
638	294	4.49
628	296	4.49
633	297	5.09
627	298	6.36
598	300	4.93
623	299	5.24
622	301	5.28
540	306	4.97
638	301	4.95
524	308	5.18
486	310	4.88
639	303	5.49
601	306	4.59
468	312	5.43
639	305	5.77
600	307	5.95
635	308	5.77
622	308	5.17
364	318	5.1
639	308	5.59
622	310	5.06
634	309	5.3
635	310	5.76
639	310	5.93
639	310	6.29
491	315	4.51
637	313	6.22
492	316	6.03
357	319	6.57
363	319	5.72
458	318	5
609	317	4.63
627	317	6.28
519	318	4.8
639	318	4.88
513	319	5.13
500	319	4.88
